ABUNDANCE,BIOMAS,valid_name,SAMPLE_DESC,LATITUDE,LONGITUDE,DAY,MONTH,YEAR
20,,"Tsuga heterophylla",HJRS_RS25_8_2001_37043,44.514055,-122.256831,1,6,2001
1,,"Pseudotsuga menziesii",HJRS_RS25_8_2007_39295,44.514055,-122.256831,1,8,2007
18,,"Tsuga heterophylla",HJRS_RS25_8_2007_39295,44.514055,-122.256831,1,8,2007
11,,"Pseudotsuga menziesii",HJRS_RS25_9_1977_28307,44.514055,-122.256831,1,7,1977
23,,"Tsuga heterophylla",HJRS_RS25_9_1977_28307,44.514055,-122.256831,1,7,1977
11,,"Pseudotsuga menziesii",HJRS_RS25_9_1984_30895,44.514055,-122.256831,1,8,1984
23,,"Tsuga heterophylla",HJRS_RS25_9_1984_30895,44.514055,-122.256831,1,8,1984
11,,"Pseudotsuga menziesii",HJRS_RS25_9_1989_32690,44.514055,-122.256831,1,7,1989
21,,"Tsuga heterophylla",HJRS_RS25_9_1989_32690,44.514055,-122.256831,1,7,1989
11,,"Pseudotsuga menziesii",HJRS_RS25_9_1995_34912,44.514055,-122.256831,1,8,1995
21,,"Tsuga heterophylla",HJRS_RS25_9_1995_34912,44.514055,-122.256831,1,8,1995
11,,"Pseudotsuga menziesii",HJRS_RS25_9_2001_37043,44.514055,-122.256831,1,6,2001
21,,"Tsuga heterophylla",HJRS_RS25_9_2001_37043,44.514055,-122.256831,1,6,2001
10,,"Pseudotsuga menziesii",HJRS_RS25_9_2007_39295,44.514055,-122.256831,1,8,2007
21,,"Tsuga heterophylla",HJRS_RS25_9_2007_39295,44.514055,-122.256831,1,8,2007
1,,"Abies concolor",HJRS_RS26_1_1977_28460,44.268193,-122.174599,1,12,1977
21,,"Pseudotsuga menziesii",HJRS_RS26_1_1977_28460,44.268193,-122.174599,1,12,1977
2,,"Tsuga heterophylla",HJRS_RS26_1_1977_28460,44.268193,-122.174599,1,12,1977
1,,"Abies concolor",HJRS_RS26_1_1978_28703,44.268193,-122.174599,1,8,1978
1,,"Abies concolor",HJRS_RS26_1_1983_30529,44.268193,-122.174599,1,8,1983
21,,"Pseudotsuga menziesii",HJRS_RS26_1_1983_30529,44.268193,-122.174599,1,8,1983
4,,"Tsuga heterophylla",HJRS_RS26_1_1983_30529,44.268193,-122.174599,1,8,1983
1,,"Abies concolor",HJRS_RS26_1_1987_31959,44.268193,-122.174599,1,7,1987
21,,"Pseudotsuga menziesii",HJRS_RS26_1_1988_32387,44.268193,-122.174599,1,9,1988
5,,"Tsuga heterophylla",HJRS_RS26_1_1988_32387,44.268193,-122.174599,1,9,1988
21,,"Pseudotsuga menziesii",HJRS_RS26_1_1994_34516,44.268193,-122.174599,1,7,1994
6,,"Tsuga heterophylla",HJRS_RS26_1_1994_34516,44.268193,-122.174599,1,7,1994
20,,"Pseudotsuga menziesii",HJRS_RS26_1_2000_36678,44.268193,-122.174599,1,6,2000
11,,"Tsuga heterophylla",HJRS_RS26_1_2000_36678,44.268193,-122.174599,1,6,2000
19,,"Pseudotsuga menziesii",HJRS_RS26_1_2005_38565,44.268193,-122.174599,1,8,2005
12,,"Tsuga heterophylla",HJRS_RS26_1_2005_38565,44.268193,-122.174599,1,8,2005
18,,"Pseudotsuga menziesii",HJRS_RS26_1_2009_39995,44.268193,-122.174599,1,7,2009
13,,"Tsuga heterophylla",HJRS_RS26_1_2009_39995,44.268193,-122.174599,1,7,2009
28,,"Pseudotsuga menziesii",HJRS_RS26_10_1977_28460,44.268193,-122.174599,1,12,1977
36,,"Tsuga heterophylla",HJRS_RS26_10_1977_28460,44.268193,-122.174599,1,12,1977
1,,"Pseudotsuga menziesii",HJRS_RS26_10_1980_29465,44.268193,-122.174599,1,9,1980
27,,"Pseudotsuga menziesii",HJRS_RS26_10_1983_30529,44.268193,-122.174599,1,8,1983
37,,"Tsuga heterophylla",HJRS_RS26_10_1983_30529,44.268193,-122.174599,1,8,1983
26,,"Pseudotsuga menziesii",HJRS_RS26_10_1988_32387,44.268193,-122.174599,1,9,1988
39,,"Tsuga heterophylla",HJRS_RS26_10_1988_32387,44.268193,-122.174599,1,9,1988
1,,"Tsuga heterophylla",HJRS_RS26_10_1990_33086,44.268193,-122.174599,1,8,1990
26,,"Pseudotsuga menziesii",HJRS_RS26_10_1994_34516,44.268193,-122.174599,1,7,1994
38,,"Tsuga heterophylla",HJRS_RS26_10_1994_34516,44.268193,-122.174599,1,7,1994
24,,"Pseudotsuga menziesii",HJRS_RS26_10_2000_36678,44.268193,-122.174599,1,6,2000
41,,"Tsuga heterophylla",HJRS_RS26_10_2000_36678,44.268193,-122.174599,1,6,2000
22,,"Pseudotsuga menziesii",HJRS_RS26_10_2005_38565,44.268193,-122.174599,1,8,2005
41,,"Tsuga heterophylla",HJRS_RS26_10_2005_38565,44.268193,-122.174599,1,8,2005
22,,"Pseudotsuga menziesii",HJRS_RS26_10_2009_39995,44.268193,-122.174599,1,7,2009
43,,"Tsuga heterophylla",HJRS_RS26_10_2009_39995,44.268193,-122.174599,1,7,2009
1,,"Cornus nuttallii",HJRS_RS26_11_1977_28460,44.268193,-122.174599,1,12,1977
26,,"Pseudotsuga menziesii",HJRS_RS26_11_1977_28460,44.268193,-122.174599,1,12,1977
28,,"Tsuga heterophylla",HJRS_RS26_11_1977_28460,44.268193,-122.174599,1,12,1977
1,,"Cornus nuttallii",HJRS_RS26_11_1983_30529,44.268193,-122.174599,1,8,1983
26,,"Pseudotsuga menziesii",HJRS_RS26_11_1983_30529,44.268193,-122.174599,1,8,1983
31,,"Tsuga heterophylla",HJRS_RS26_11_1983_30529,44.268193,-122.174599,1,8,1983
1,,"Pseudotsuga menziesii",HJRS_RS26_11_1987_32021,44.268193,-122.174599,1,9,1987
1,,"Cornus nuttallii",HJRS_RS26_11_1988_32387,44.268193,-122.174599,1,9,1988
25,,"Pseudotsuga menziesii",HJRS_RS26_11_1988_32387,44.268193,-122.174599,1,9,1988
33,,"Tsuga heterophylla",HJRS_RS26_11_1988_32387,44.268193,-122.174599,1,9,1988
1,,"Pseudotsuga menziesii",HJRS_RS26_11_1989_32690,44.268193,-122.174599,1,7,1989
2,,"Pseudotsuga menziesii",HJRS_RS26_11_1990_33086,44.268193,-122.174599,1,8,1990
22,,"Pseudotsuga menziesii",HJRS_RS26_11_1994_34516,44.268193,-122.174599,1,7,1994
35,,"Tsuga heterophylla",HJRS_RS26_11_1994_34516,44.268193,-122.174599,1,7,1994
22,,"Pseudotsuga menziesii",HJRS_RS26_11_2000_36678,44.268193,-122.174599,1,6,2000
39,,"Tsuga heterophylla",HJRS_RS26_11_2000_36678,44.268193,-122.174599,1,6,2000
21,,"Pseudotsuga menziesii",HJRS_RS26_11_2005_38565,44.268193,-122.174599,1,8,2005
42,,"Tsuga heterophylla",HJRS_RS26_11_2005_38565,44.268193,-122.174599,1,8,2005
19,,"Pseudotsuga menziesii",HJRS_RS26_11_2009_39995,44.268193,-122.174599,1,7,2009
43,,"Tsuga heterophylla",HJRS_RS26_11_2009_39995,44.268193,-122.174599,1,7,2009
1,,"Abies concolor",HJRS_RS26_12_1977_28460,44.268193,-122.174599,1,12,1977
1,,"Cornus nuttallii",HJRS_RS26_12_1977_28460,44.268193,-122.174599,1,12,1977
21,,"Pseudotsuga menziesii",HJRS_RS26_12_1977_28460,44.268193,-122.174599,1,12,1977
16,,"Tsuga heterophylla",HJRS_RS26_12_1977_28460,44.268193,-122.174599,1,12,1977
1,,"Abies concolor",HJRS_RS26_12_1983_30529,44.268193,-122.174599,1,8,1983
1,,"Cornus nuttallii",HJRS_RS26_12_1983_30529,44.268193,-122.174599,1,8,1983
21,,"Pseudotsuga menziesii",HJRS_RS26_12_1983_30529,44.268193,-122.174599,1,8,1983
17,,"Tsuga heterophylla",HJRS_RS26_12_1983_30529,44.268193,-122.174599,1,8,1983
1,,"Abies concolor",HJRS_RS26_12_1988_32387,44.268193,-122.174599,1,9,1988
21,,"Pseudotsuga menziesii",HJRS_RS26_12_1988_32387,44.268193,-122.174599,1,9,1988
1,,"Thuja plicata",HJRS_RS26_12_1988_32387,44.268193,-122.174599,1,9,1988
20,,"Tsuga heterophylla",HJRS_RS26_12_1988_32387,44.268193,-122.174599,1,9,1988
1,,"Abies concolor",HJRS_RS26_12_1994_34516,44.268193,-122.174599,1,7,1994
20,,"Pseudotsuga menziesii",HJRS_RS26_12_1994_34516,44.268193,-122.174599,1,7,1994
1,,"Thuja plicata",HJRS_RS26_12_1994_34516,44.268193,-122.174599,1,7,1994
21,,"Tsuga heterophylla",HJRS_RS26_12_1994_34516,44.268193,-122.174599,1,7,1994
1,,"Abies concolor",HJRS_RS26_12_2000_36678,44.268193,-122.174599,1,6,2000
19,,"Pseudotsuga menziesii",HJRS_RS26_12_2000_36678,44.268193,-122.174599,1,6,2000
1,,"Thuja plicata",HJRS_RS26_12_2000_36678,44.268193,-122.174599,1,6,2000
23,,"Tsuga heterophylla",HJRS_RS26_12_2000_36678,44.268193,-122.174599,1,6,2000
16,,"Pseudotsuga menziesii",HJRS_RS26_12_2005_38565,44.268193,-122.174599,1,8,2005
1,,"Thuja plicata",HJRS_RS26_12_2005_38565,44.268193,-122.174599,1,8,2005
24,,"Tsuga heterophylla",HJRS_RS26_12_2005_38565,44.268193,-122.174599,1,8,2005
16,,"Pseudotsuga menziesii",HJRS_RS26_12_2009_39995,44.268193,-122.174599,1,7,2009
1,,"Taxus brevifolia",HJRS_RS26_12_2009_39995,44.268193,-122.174599,1,7,2009
1,,"Thuja plicata",HJRS_RS26_12_2009_39995,44.268193,-122.174599,1,7,2009
24,,"Tsuga heterophylla",HJRS_RS26_12_2009_39995,44.268193,-122.174599,1,7,2009
1,,"Abies concolor",HJRS_RS26_13_1977_28460,44.268193,-122.174599,1,12,1977
17,,"Pseudotsuga menziesii",HJRS_RS26_13_1977_28460,44.268193,-122.174599,1,12,1977
13,,"Tsuga heterophylla",HJRS_RS26_13_1977_28460,44.268193,-122.174599,1,12,1977
1,,"Abies concolor",HJRS_RS26_13_1983_30529,44.268193,-122.174599,1,8,1983
17,,"Pseudotsuga menziesii",HJRS_RS26_13_1983_30529,44.268193,-122.174599,1,8,1983
13,,"Tsuga heterophylla",HJRS_RS26_13_1983_30529,44.268193,-122.174599,1,8,1983
1,,"Abies concolor",HJRS_RS26_13_1987_32021,44.268193,-122.174599,1,9,1987
17,,"Pseudotsuga menziesii",HJRS_RS26_13_1988_32387,44.268193,-122.174599,1,9,1988
15,,"Tsuga heterophylla",HJRS_RS26_13_1988_32387,44.268193,-122.174599,1,9,1988
17,,"Pseudotsuga menziesii",HJRS_RS26_13_1994_34516,44.268193,-122.174599,1,7,1994
15,,"Tsuga heterophylla",HJRS_RS26_13_1994_34516,44.268193,-122.174599,1,7,1994
16,,"Pseudotsuga menziesii",HJRS_RS26_13_2000_36678,44.268193,-122.174599,1,6,2000
18,,"Tsuga heterophylla",HJRS_RS26_13_2000_36678,44.268193,-122.174599,1,6,2000
15,,"Pseudotsuga menziesii",HJRS_RS26_13_2005_38565,44.268193,-122.174599,1,8,2005
19,,"Tsuga heterophylla",HJRS_RS26_13_2005_38565,44.268193,-122.174599,1,8,2005
15,,"Pseudotsuga menziesii",HJRS_RS26_13_2009_39995,44.268193,-122.174599,1,7,2009
20,,"Tsuga heterophylla",HJRS_RS26_13_2009_39995,44.268193,-122.174599,1,7,2009
29,,"Pseudotsuga menziesii",HJRS_RS26_14_1977_28460,44.268193,-122.174599,1,12,1977
24,,"Tsuga heterophylla",HJRS_RS26_14_1977_28460,44.268193,-122.174599,1,12,1977
29,,"Pseudotsuga menziesii",HJRS_RS26_14_1983_30529,44.268193,-122.174599,1,8,1983
24,,"Tsuga heterophylla",HJRS_RS26_14_1983_30529,44.268193,-122.174599,1,8,1983
28,,"Pseudotsuga menziesii",HJRS_RS26_14_1988_32387,44.268193,-122.174599,1,9,1988
27,,"Tsuga heterophylla",HJRS_RS26_14_1988_32387,44.268193,-122.174599,1,9,1988
2,,"Pseudotsuga menziesii",HJRS_RS26_14_1989_32690,44.268193,-122.174599,1,7,1989
26,,"Pseudotsuga menziesii",HJRS_RS26_14_1994_34516,44.268193,-122.174599,1,7,1994
30,,"Tsuga heterophylla",HJRS_RS26_14_1994_34516,44.268193,-122.174599,1,7,1994
25,,"Pseudotsuga menziesii",HJRS_RS26_14_2000_36678,44.268193,-122.174599,1,6,2000
30,,"Tsuga heterophylla",HJRS_RS26_14_2000_36678,44.268193,-122.174599,1,6,2000
1,,"Tsuga heterophylla",HJRS_RS26_14_2000_36770,44.268193,-122.174599,1,9,2000
22,,"Pseudotsuga menziesii",HJRS_RS26_14_2005_38565,44.268193,-122.174599,1,8,2005
33,,"Tsuga heterophylla",HJRS_RS26_14_2005_38565,44.268193,-122.174599,1,8,2005
21,,"Pseudotsuga menziesii",HJRS_RS26_14_2009_39995,44.268193,-122.174599,1,7,2009
34,,"Tsuga heterophylla",HJRS_RS26_14_2009_39995,44.268193,-122.174599,1,7,2009
23,,"Pseudotsuga menziesii",HJRS_RS26_15_1977_28460,44.268193,-122.174599,1,12,1977
16,,"Tsuga heterophylla",HJRS_RS26_15_1977_28460,44.268193,-122.174599,1,12,1977
1,,"Pseudotsuga menziesii",HJRS_RS26_15_1982_30164,44.268193,-122.174599,1,8,1982
22,,"Pseudotsuga menziesii",HJRS_RS26_15_1983_30529,44.268193,-122.174599,1,8,1983
25,,"Tsuga heterophylla",HJRS_RS26_15_1983_30529,44.268193,-122.174599,1,8,1983
1,,"Pseudotsuga menziesii",HJRS_RS26_15_1987_32021,44.268193,-122.174599,1,9,1987
21,,"Pseudotsuga menziesii",HJRS_RS26_15_1988_32387,44.268193,-122.174599,1,9,1988
26,,"Tsuga heterophylla",HJRS_RS26_15_1988_32387,44.268193,-122.174599,1,9,1988
20,,"Pseudotsuga menziesii",HJRS_RS26_15_1994_34516,44.268193,-122.174599,1,7,1994
31,,"Tsuga heterophylla",HJRS_RS26_15_1994_34516,44.268193,-122.174599,1,7,1994
20,,"Pseudotsuga menziesii",HJRS_RS26_15_2000_36678,44.268193,-122.174599,1,6,2000
33,,"Tsuga heterophylla",HJRS_RS26_15_2000_36678,44.268193,-122.174599,1,6,2000
19,,"Pseudotsuga menziesii",HJRS_RS26_15_2005_38565,44.268193,-122.174599,1,8,2005
33,,"Tsuga heterophylla",HJRS_RS26_15_2005_38565,44.268193,-122.174599,1,8,2005
18,,"Pseudotsuga menziesii",HJRS_RS26_15_2009_39995,44.268193,-122.174599,1,7,2009
38,,"Tsuga heterophylla",HJRS_RS26_15_2009_39995,44.268193,-122.174599,1,7,2009
1,,"Abies amabilis",HJRS_RS26_16_1977_28460,44.268193,-122.174599,1,12,1977
17,,"Pseudotsuga menziesii",HJRS_RS26_16_1977_28460,44.268193,-122.174599,1,12,1977
7,,"Tsuga heterophylla",HJRS_RS26_16_1977_28460,44.268193,-122.174599,1,12,1977
1,,"Pseudotsuga menziesii",HJRS_RS26_16_1978_28703,44.268193,-122.174599,1,8,1978
1,,"Pseudotsuga menziesii",HJRS_RS26_16_1981_29799,44.268193,-122.174599,1,8,1981
1,,"Abies amabilis",HJRS_RS26_16_1983_30529,44.268193,-122.174599,1,8,1983
15,,"Pseudotsuga menziesii",HJRS_RS26_16_1983_30529,44.268193,-122.174599,1,8,1983
8,,"Tsuga heterophylla",HJRS_RS26_16_1983_30529,44.268193,-122.174599,1,8,1983
1,,"Abies amabilis",HJRS_RS26_16_1988_32387,44.268193,-122.174599,1,9,1988
15,,"Pseudotsuga menziesii",HJRS_RS26_16_1988_32387,44.268193,-122.174599,1,9,1988
12,,"Tsuga heterophylla",HJRS_RS26_16_1988_32387,44.268193,-122.174599,1,9,1988
1,,"Abies amabilis",HJRS_RS26_16_1994_34516,44.268193,-122.174599,1,7,1994
15,,"Pseudotsuga menziesii",HJRS_RS26_16_1994_34516,44.268193,-122.174599,1,7,1994
19,,"Tsuga heterophylla",HJRS_RS26_16_1994_34516,44.268193,-122.174599,1,7,1994
1,,"Abies amabilis",HJRS_RS26_16_2000_36678,44.268193,-122.174599,1,6,2000
15,,"Pseudotsuga menziesii",HJRS_RS26_16_2000_36678,44.268193,-122.174599,1,6,2000
23,,"Tsuga heterophylla",HJRS_RS26_16_2000_36678,44.268193,-122.174599,1,6,2000
1,,"Abies amabilis",HJRS_RS26_16_2005_38565,44.268193,-122.174599,1,8,2005
15,,"Pseudotsuga menziesii",HJRS_RS26_16_2005_38565,44.268193,-122.174599,1,8,2005
26,,"Tsuga heterophylla",HJRS_RS26_16_2005_38565,44.268193,-122.174599,1,8,2005
1,,"Abies amabilis",HJRS_RS26_16_2009_39995,44.268193,-122.174599,1,7,2009
15,,"Pseudotsuga menziesii",HJRS_RS26_16_2009_39995,44.268193,-122.174599,1,7,2009
26,,"Tsuga heterophylla",HJRS_RS26_16_2009_39995,44.268193,-122.174599,1,7,2009
2,,"Cornus nuttallii",HJRS_RS26_2_1977_28460,44.268193,-122.174599,1,12,1977
24,,"Pseudotsuga menziesii",HJRS_RS26_2_1977_28460,44.268193,-122.174599,1,12,1977
5,,"Tsuga heterophylla",HJRS_RS26_2_1977_28460,44.268193,-122.174599,1,12,1977
1,,"Pseudotsuga menziesii",HJRS_RS26_2_1980_29434,44.268193,-122.174599,1,8,1980
1,,"Abies amabilis",HJRS_RS26_2_1983_30529,44.268193,-122.174599,1,8,1983
2,,"Cornus nuttallii",HJRS_RS26_2_1983_30529,44.268193,-122.174599,1,8,1983
23,,"Pseudotsuga menziesii",HJRS_RS26_2_1983_30529,44.268193,-122.174599,1,8,1983
7,,"Tsuga heterophylla",HJRS_RS26_2_1983_30529,44.268193,-122.174599,1,8,1983
1,,"Pseudotsuga menziesii",HJRS_RS26_2_1987_32021,44.268193,-122.174599,1,9,1987
1,,"Abies amabilis",HJRS_RS26_2_1988_32387,44.268193,-122.174599,1,9,1988
2,,"Cornus nuttallii",HJRS_RS26_2_1988_32387,44.268193,-122.174599,1,9,1988
22,,"Pseudotsuga menziesii",HJRS_RS26_2_1988_32387,44.268193,-122.174599,1,9,1988
9,,"Tsuga heterophylla",HJRS_RS26_2_1988_32387,44.268193,-122.174599,1,9,1988
1,,"Pseudotsuga menziesii",HJRS_RS26_2_1989_32690,44.268193,-122.174599,1,7,1989
1,,"Abies amabilis",HJRS_RS26_2_1994_34516,44.268193,-122.174599,1,7,1994
2,,"Cornus nuttallii",HJRS_RS26_2_1994_34516,44.268193,-122.174599,1,7,1994
21,,"Pseudotsuga menziesii",HJRS_RS26_2_1994_34516,44.268193,-122.174599,1,7,1994
9,,"Tsuga heterophylla",HJRS_RS26_2_1994_34516,44.268193,-122.174599,1,7,1994
1,,"Abies amabilis",HJRS_RS26_2_2000_36678,44.268193,-122.174599,1,6,2000
1,,"Cornus nuttallii",HJRS_RS26_2_2000_36678,44.268193,-122.174599,1,6,2000
21,,"Pseudotsuga menziesii",HJRS_RS26_2_2000_36678,44.268193,-122.174599,1,6,2000
12,,"Tsuga heterophylla",HJRS_RS26_2_2000_36678,44.268193,-122.174599,1,6,2000
1,,"Abies amabilis",HJRS_RS26_2_2005_38565,44.268193,-122.174599,1,8,2005
20,,"Pseudotsuga menziesii",HJRS_RS26_2_2005_38565,44.268193,-122.174599,1,8,2005
14,,"Tsuga heterophylla",HJRS_RS26_2_2005_38565,44.268193,-122.174599,1,8,2005
1,,"Abies amabilis",HJRS_RS26_2_2009_39995,44.268193,-122.174599,1,7,2009
20,,"Pseudotsuga menziesii",HJRS_RS26_2_2009_39995,44.268193,-122.174599,1,7,2009
14,,"Tsuga heterophylla",HJRS_RS26_2_2009_39995,44.268193,-122.174599,1,7,2009
1,,"Cornus nuttallii",HJRS_RS26_3_1977_28460,44.268193,-122.174599,1,12,1977
22,,"Pseudotsuga menziesii",HJRS_RS26_3_1977_28460,44.268193,-122.174599,1,12,1977
13,,"Tsuga heterophylla",HJRS_RS26_3_1977_28460,44.268193,-122.174599,1,12,1977
1,,"Pseudotsuga menziesii",HJRS_RS26_3_1978_28703,44.268193,-122.174599,1,8,1978
1,,"Cornus nuttallii",HJRS_RS26_3_1983_30529,44.268193,-122.174599,1,8,1983
21,,"Pseudotsuga menziesii",HJRS_RS26_3_1983_30529,44.268193,-122.174599,1,8,1983
15,,"Tsuga heterophylla",HJRS_RS26_3_1983_30529,44.268193,-122.174599,1,8,1983
1,,"Pseudotsuga menziesii",HJRS_RS26_3_1984_30926,44.268193,-122.174599,1,9,1984
1,,"Cornus nuttallii",HJRS_RS26_3_1988_32387,44.268193,-122.174599,1,9,1988
20,,"Pseudotsuga menziesii",HJRS_RS26_3_1988_32387,44.268193,-122.174599,1,9,1988
16,,"Tsuga heterophylla",HJRS_RS26_3_1988_32387,44.268193,-122.174599,1,9,1988
20,,"Pseudotsuga menziesii",HJRS_RS26_3_1994_34516,44.268193,-122.174599,1,7,1994
17,,"Tsuga heterophylla",HJRS_RS26_3_1994_34516,44.268193,-122.174599,1,7,1994
19,,"Pseudotsuga menziesii",HJRS_RS26_3_2000_36678,44.268193,-122.174599,1,6,2000
21,,"Tsuga heterophylla",HJRS_RS26_3_2000_36678,44.268193,-122.174599,1,6,2000
19,,"Pseudotsuga menziesii",HJRS_RS26_3_2005_38565,44.268193,-122.174599,1,8,2005
24,,"Tsuga heterophylla",HJRS_RS26_3_2005_38565,44.268193,-122.174599,1,8,2005
18,,"Pseudotsuga menziesii",HJRS_RS26_3_2009_39995,44.268193,-122.174599,1,7,2009
26,,"Tsuga heterophylla",HJRS_RS26_3_2009_39995,44.268193,-122.174599,1,7,2009
2,,"Abies amabilis",HJRS_RS26_4_1977_28460,44.268193,-122.174599,1,12,1977
23,,"Pseudotsuga menziesii",HJRS_RS26_4_1977_28460,44.268193,-122.174599,1,12,1977
27,,"Tsuga heterophylla",HJRS_RS26_4_1977_28460,44.268193,-122.174599,1,12,1977
1,,"Pseudotsuga menziesii",HJRS_RS26_4_1982_30164,44.268193,-122.174599,1,8,1982
2,,"Abies amabilis",HJRS_RS26_4_1983_30529,44.268193,-122.174599,1,8,1983
22,,"Pseudotsuga menziesii",HJRS_RS26_4_1983_30529,44.268193,-122.174599,1,8,1983
28,,"Tsuga heterophylla",HJRS_RS26_4_1983_30529,44.268193,-122.174599,1,8,1983
2,,"Abies amabilis",HJRS_RS26_4_1988_32387,44.268193,-122.174599,1,9,1988
22,,"Pseudotsuga menziesii",HJRS_RS26_4_1988_32387,44.268193,-122.174599,1,9,1988
29,,"Tsuga heterophylla",HJRS_RS26_4_1988_32387,44.268193,-122.174599,1,9,1988
2,,"Abies amabilis",HJRS_RS26_4_1994_34516,44.268193,-122.174599,1,7,1994
22,,"Pseudotsuga menziesii",HJRS_RS26_4_1994_34516,44.268193,-122.174599,1,7,1994
29,,"Tsuga heterophylla",HJRS_RS26_4_1994_34516,44.268193,-122.174599,1,7,1994
2,,"Abies amabilis",HJRS_RS26_4_2000_36678,44.268193,-122.174599,1,6,2000
22,,"Pseudotsuga menziesii",HJRS_RS26_4_2000_36678,44.268193,-122.174599,1,6,2000
35,,"Tsuga heterophylla",HJRS_RS26_4_2000_36678,44.268193,-122.174599,1,6,2000
1,,"Abies amabilis",HJRS_RS26_4_2005_38565,44.268193,-122.174599,1,8,2005
21,,"Pseudotsuga menziesii",HJRS_RS26_4_2005_38565,44.268193,-122.174599,1,8,2005
36,,"Tsuga heterophylla",HJRS_RS26_4_2005_38565,44.268193,-122.174599,1,8,2005
1,,"Abies amabilis",HJRS_RS26_4_2009_39995,44.268193,-122.174599,1,7,2009
19,,"Pseudotsuga menziesii",HJRS_RS26_4_2009_39995,44.268193,-122.174599,1,7,2009
37,,"Tsuga heterophylla",HJRS_RS26_4_2009_39995,44.268193,-122.174599,1,7,2009
1,,"Abies concolor",HJRS_RS26_5_1977_28460,44.268193,-122.174599,1,12,1977
1,,"Chrysolepis chrysophylla",HJRS_RS26_5_1977_28460,44.268193,-122.174599,1,12,1977
1,,"Cornus nuttallii",HJRS_RS26_5_1977_28460,44.268193,-122.174599,1,12,1977
30,,"Pseudotsuga menziesii",HJRS_RS26_5_1977_28460,44.268193,-122.174599,1,12,1977
24,,"Tsuga heterophylla",HJRS_RS26_5_1977_28460,44.268193,-122.174599,1,12,1977
2,,"Pseudotsuga menziesii",HJRS_RS26_5_1979_29068,44.268193,-122.174599,1,8,1979
1,,"Pseudotsuga menziesii",HJRS_RS26_5_1980_29434,44.268193,-122.174599,1,8,1980
1,,"Abies concolor",HJRS_RS26_5_1983_30529,44.268193,-122.174599,1,8,1983
1,,"Chrysolepis chrysophylla",HJRS_RS26_5_1983_30529,44.268193,-122.174599,1,8,1983
1,,"Cornus nuttallii",HJRS_RS26_5_1983_30529,44.268193,-122.174599,1,8,1983
27,,"Pseudotsuga menziesii",HJRS_RS26_5_1983_30529,44.268193,-122.174599,1,8,1983
28,,"Tsuga heterophylla",HJRS_RS26_5_1983_30529,44.268193,-122.174599,1,8,1983
1,,"Chrysolepis chrysophylla",HJRS_RS26_5_1986_31656,44.268193,-122.174599,1,9,1986
1,,"Abies concolor",HJRS_RS26_5_1988_32387,44.268193,-122.174599,1,9,1988
2,,"Cornus nuttallii",HJRS_RS26_5_1988_32387,44.268193,-122.174599,1,9,1988
27,,"Pseudotsuga menziesii",HJRS_RS26_5_1988_32387,44.268193,-122.174599,1,9,1988
33,,"Tsuga heterophylla",HJRS_RS26_5_1988_32387,44.268193,-122.174599,1,9,1988
1,,"Tsuga heterophylla",HJRS_RS26_5_1989_32690,44.268193,-122.174599,1,7,1989
1,,"Abies concolor",HJRS_RS26_5_1994_34516,44.268193,-122.174599,1,7,1994
2,,"Cornus nuttallii",HJRS_RS26_5_1994_34516,44.268193,-122.174599,1,7,1994
27,,"Pseudotsuga menziesii",HJRS_RS26_5_1994_34516,44.268193,-122.174599,1,7,1994
36,,"Tsuga heterophylla",HJRS_RS26_5_1994_34516,44.268193,-122.174599,1,7,1994
1,,"Abies concolor",HJRS_RS26_5_2000_36678,44.268193,-122.174599,1,6,2000
1,,"Cornus nuttallii",HJRS_RS26_5_2000_36678,44.268193,-122.174599,1,6,2000
27,,"Pseudotsuga menziesii",HJRS_RS26_5_2000_36678,44.268193,-122.174599,1,6,2000
37,,"Tsuga heterophylla",HJRS_RS26_5_2000_36678,44.268193,-122.174599,1,6,2000
1,,"Abies concolor",HJRS_RS26_5_2005_38565,44.268193,-122.174599,1,8,2005
23,,"Pseudotsuga menziesii",HJRS_RS26_5_2005_38565,44.268193,-122.174599,1,8,2005
42,,"Tsuga heterophylla",HJRS_RS26_5_2005_38565,44.268193,-122.174599,1,8,2005
1,,"Abies concolor",HJRS_RS26_5_2009_39995,44.268193,-122.174599,1,7,2009
23,,"Pseudotsuga menziesii",HJRS_RS26_5_2009_39995,44.268193,-122.174599,1,7,2009
41,,"Tsuga heterophylla",HJRS_RS26_5_2009_39995,44.268193,-122.174599,1,7,2009
1,,"Abies concolor",HJRS_RS26_6_1977_28460,44.268193,-122.174599,1,12,1977
1,,"Abies procera",HJRS_RS26_6_1977_28460,44.268193,-122.174599,1,12,1977
1,,"Cornus nuttallii",HJRS_RS26_6_1977_28460,44.268193,-122.174599,1,12,1977
17,,"Pseudotsuga menziesii",HJRS_RS26_6_1977_28460,44.268193,-122.174599,1,12,1977
29,,"Tsuga heterophylla",HJRS_RS26_6_1977_28460,44.268193,-122.174599,1,12,1977
1,,"Cornus nuttallii",HJRS_RS26_6_1981_29799,44.268193,-122.174599,1,8,1981
1,,"Abies concolor",HJRS_RS26_6_1983_30529,44.268193,-122.174599,1,8,1983
1,,"Abies procera",HJRS_RS26_6_1983_30529,44.268193,-122.174599,1,8,1983
17,,"Pseudotsuga menziesii",HJRS_RS26_6_1983_30529,44.268193,-122.174599,1,8,1983
